symbol,entry_time,exit_time,entry_price,exit_price,direction,quantity,entry_prob,expected_mfe_atr,expected_mae_atr,risk_multiplier,directional_bias,session_quality,volatility_regime,trend_regime,market_state,pnl,pnl_atr,actual_mfe,actual_mae,actual_mfe_atr,actual_mae_atr,holding_minutes,exit_reason
RELIANCE,2026-01-08 10:21:00+05:30,2026-01-08 10:26:00+05:30,1487.6,1487.3,-1,1,0.7049352038062611,1.8442004958380058,0.47280557610623547,0.7314792840581604,-1,0.7,2,2,1,0.2999999999999545,0.08261714725481156,0.2999999999999545,-0.40000000000009095,0.08261714725481156,-0.1101561963397905,5,Absorption failure (stalled)
LT,2026-01-08 10:02:00+05:30,2026-01-08 10:38:00+05:30,4161.6,4167.8,-1,1,0.7167265718161007,2.28837521830399,0.521382418010372,0.7078465618313532,-1,0.7,2,2,1,-6.199999999999818,-0.9331984104288082,5.400000000000546,-6.899999999999636,0.8127857123090679,-1.0385595212836494,36,Absorption failure (stalled)
SIEMENS,2026-01-08 10:10:00+05:30,2026-01-08 10:38:00+05:30,3128.0,3119.0,1,1,0.7475356839542342,1.5263853434067554,0.37069814120117434,0.6385157790165114,1,0.7,2,1,1,-9.0,-0.915817789224528,5.599999999999909,-9.400000000000091,0.5698421799619192,-0.9565208020789606,27,Session stopped (bad day)
TATAELXSI,2026-01-08 09:55:00+05:30,2026-01-08 10:38:00+05:30,5778.0,5674.5,-1,1,0.6993706417965351,1.7487712289347284,0.4285779314449376,0.6885005938224412,-1,0.7,2,1,1,103.5,2.8712033282828826,102.5,0.0,2.8434622333236277,0.0,42,Session stopped (bad day)
TVSMOTOR,2026-01-08 10:27:00+05:30,2026-01-08 10:39:00+05:30,3827.2,3833.9,-1,1,0.8421730410789778,1.8163912246404514,0.40003984713096846,0.6987799062649698,-1,0.7,1,0,1,-6.700000000000273,-0.7765371690818164,0.0,-11.200000000000273,0.0,-1.2980919841367464,11,Session stopped (bad day)
RELIANCE,2026-01-08 10:29:00+05:30,2026-01-08 10:39:00+05:30,1486.9,1482.0,1,1,0.6576160487506263,1.469451603655762,0.3741305272256136,0.6660229157421473,1,0.7,2,2,1,-4.900000000000091,-1.4060395609424876,0.0,-3.6000000000001364,0.0,-1.0330086570189905,9,Session stopped (bad day)
LT,2026-01-09 09:15:00+05:30,2026-01-09 09:29:00+05:30,4053.8,4046.1,-1,1,0.6585848702067711,2.287892667600864,0.43585310833930924,0.5954493727356689,-1,0.7,2,2,1,7.700000000000273,0.3644083275534129,23.800000000000182,-11.799999999999727,1.1263530124377903,-0.5584439305363663,14,Profit floor hit
SIEMENS,2026-01-09 09:15:00+05:30,2026-01-09 09:40:00+05:30,3043.4,3019.6,1,1,0.7333132512010507,2.1727496634539256,0.4795361998232163,0.6954658801650696,1,0.4,2,2,2,-23.800000000000182,-0.8610821298382476,26.90000000000009,-26.300000000000182,0.9732398862457463,-0.9515319333926847,25,Absorption failure (stalled)
SIEMENS,2026-01-09 09:54:00+05:30,2026-01-09 10:03:00+05:30,3067.3,3081.6,1,1,0.7230402389651633,2.081941559091329,0.4254890825664184,0.7431889811035095,1,0.7,2,1,1,14.299999999999727,0.7026108194633638,35.19999999999982,0.0,1.7295035556021503,0.0,9,Profit floor hit
LT,2026-01-09 09:54:00+05:30,2026-01-09 10:09:00+05:30,4048.0,4063.6,-1,1,0.8753882154358694,2.235045551197638,0.43961145549466946,0.647924275794517,-1,0.7,1,2,1,-15.599999999999909,-0.8473118881817504,0.0,-21.800000000000182,0.0,-1.1840640488693859,15,Absorption failure (stalled)
SIEMENS,2026-01-12 09:22:00+05:30,2026-01-12 09:28:00+05:30,2998.1,2974.8,1,1,0.7601558065740752,2.107434520704929,0.5503972447635499,0.8194981564202101,1,0.4,2,1,1,-23.299999999999727,-1.5686251229942432,1.5,-23.299999999999727,0.10098444997817135,-1.5686251229942432,6,Max loss hit
TATAELXSI,2026-01-12 09:32:00+05:30,2026-01-12 09:36:00+05:30,5600.0,5648.0,-1,1,0.726671065558516,1.8070039559640152,0.6103501072949291,0.6566762442505929,-1,0.4,2,1,1,-48.0,-1.5802912813410381,0.0,-48.0,0.0,-1.5802912813410381,4,Max loss hit
TITAN,2026-01-12 09:28:00+05:30,2026-01-12 09:43:00+05:30,4184.0,4185.7,-1,1,0.7434717019347012,1.9311514588213265,0.4912588811173399,0.6734263563546887,-1,0.4,2,1,1,-1.699999999999818,-0.13835867955381104,3.899999999999636,-9.5,0.3174110883881591,-0.7731808563302033,15,Absorption failure (stalled)
TVSMOTOR,2026-01-12 09:40:00+05:30,2026-01-12 09:44:00+05:30,3711.0,3707.0,-1,1,0.6964697570643149,2.2930361577254468,0.4087039226082303,0.6110040493457373,-1,0.7,2,1,1,4.0,0.23471017001954134,5.5,0.0,0.32272648377686936,0.0,3,Session stopped (bad day)
LT,2026-01-12 09:15:00+05:30,2026-01-12 09:44:00+05:30,4008.8,3979.0,-1,1,0.6336378136146179,2.2208425929437867,0.5627108375677743,0.7039856131982255,-1,0.4,2,1,2,29.800000000000182,3.025353223321524,43.0,0.0,4.365442570564588,0.0,28,Session stopped (bad day)
TITAN,2026-01-13 09:15:00+05:30,2026-01-13 09:24:00+05:30,4236.4,4253.9,-1,1,0.7675038266019792,1.8620756162915248,0.5328272889634225,0.6906743306656439,-1,0.4,2,2,2,-17.5,-1.58119358960833,3.2999999999992724,-17.5,0.2981679340403622,-1.58119358960833,9,Max loss hit
LT,2026-01-13 09:16:00+05:30,2026-01-13 09:45:00+05:30,3965.8,3942.9,-1,1,0.7336494383499087,2.794655921005726,0.5530564351595475,0.7431690724900438,-1,0.4,2,1,2,22.90000000000009,1.2146975472969384,47.80000000000018,0.0,2.5354822166285436,0.0,29,Profit floor hit
TATAELXSI,2026-01-13 09:17:00+05:30,2026-01-13 09:48:00+05:30,5705.0,5726.5,-1,1,0.71606132655227,1.6616068851051338,0.4903773952700379,0.7011210981315301,-1,0.4,2,0,2,-21.5,-0.5205445716842869,5.0,-43.0,0.12105687713588068,-1.0410891433685738,31,Time failure (hypothesis expired)
TITAN,2026-01-13 09:26:00+05:30,2026-01-13 09:49:00+05:30,4244.0,4221.3,-1,1,0.6781739498068212,1.5573790800207634,0.4020907912713094,0.6479735477765703,-1,0.4,2,2,2,22.699999999999818,1.6317720663146038,26.800000000000182,0.0,1.9264974174992084,0.0,22,Session stopped (bad day)
LT,2026-01-14 09:15:00+05:30,2026-01-14 09:30:00+05:30,3874.4,3881.4,1,1,0.7850579836494641,2.3827690226291502,0.5439904051795263,0.6664042150656622,1,0.7,2,1,1,7.0,0.40958055506460433,14.099999999999909,-1.5,0.8250122609158406,-0.08776726179955807,15,Absorption failure (stalled)
SIEMENS,2026-01-14 09:17:00+05:30,2026-01-14 09:30:00+05:30,2945.0,2960.0,-1,1,0.775316134070091,1.7828549642133964,0.4503882709770055,0.7232768206869156,-1,0.7,2,2,1,-15.0,-1.6916317046622156,0.0,-15.0,0.0,-1.6916317046622156,13,Max loss hit
LT,2026-01-14 09:31:00+05:30,2026-01-14 09:40:00+05:30,3881.0,3883.8,1,1,0.6169188527941478,1.4273590791017892,0.38012317422239805,0.6183285423817564,1,0.7,2,1,1,2.800000000000182,0.1815162588899739,17.90000000000009,0.0,1.1604075121894066,0.0,9,Profit floor hit
TITAN,2026-01-14 09:18:00+05:30,2026-01-14 09:40:00+05:30,4242.1,4234.0,-1,1,0.7339060213145744,1.9024115088541986,0.5448195387126441,0.6948909623400006,-1,0.4,2,0,2,8.100000000000364,0.7420855615605833,13.200000000000728,-1.7999999999992724,1.2093246188394813,-0.16490790256894444,21,Session stopped (bad day)
LT,2026-01-16 09:15:00+05:30,2026-01-16 09:19:00+05:30,3877.2,3875.9,-1,1,0.6704131299369134,1.9238051077404852,0.5094634276149025,0.7180626159171462,-1,0.4,2,1,2,1.2999999999997272,0.12326869196306708,13.199999999999818,0.0,1.2516513337790804,0.0,4,Profit floor hit
SIEMENS,2026-01-16 09:15:00+05:30,2026-01-16 09:24:00+05:30,2956.2,2956.6,1,1,0.7020963696995448,2.4179174530195837,0.3915588765412427,0.6545921893140889,1,0.4,2,1,2,0.40000000000009095,0.021771148427075532,2.600000000000364,-14.799999999999727,0.14151246477597856,-0.8055324918015966,9,Absorption failure (stalled)
TITAN,2026-01-16 09:25:00+05:30,2026-01-16 09:40:00+05:30,4216.7,4210.4,-1,1,0.7284046388959836,1.7050390061474276,0.3978503834062274,0.6513676197918962,-1,0.4,2,1,2,6.300000000000182,0.4868291865697487,14.199999999999818,-4.600000000000364,1.0972975316333562,-0.3554625806699931,15,Profit floor hit
LT,2026-01-16 09:20:00+05:30,2026-01-16 09:45:00+05:30,3877.1,3879.3,-1,1,0.6495482744860457,1.4573624292824214,0.43580594650868415,0.6621086376632327,-1,0.4,2,1,2,-2.200000000000273,-0.17803883882561886,0.0,-17.90000000000009,0.0,-1.4485887340809993,25,Absorption failure (stalled)
TITAN,2026-01-16 09:48:00+05:30,2026-01-16 09:56:00+05:30,4208.2,4212.3,-1,1,0.673590514272756,1.6327069852748575,0.39220126308154063,0.6915246464778022,-1,0.7,2,1,1,-4.100000000000364,-0.38409847094158295,0.0,-5.900000000000546,0.0,-0.5527270679403288,8,Absorption failure (stalled)
LT,2026-01-16 09:48:00+05:30,2026-01-16 10:01:00+05:30,3885.0,3894.5,-1,1,0.6350279914428678,1.2075903507192964,0.33547771679255045,0.6640779150496181,-1,0.7,2,1,1,-9.5,-0.782736811574007,0.0,-9.800000000000182,0.0,-0.8074548161500432,13,Absorption failure (stalled)
RELIANCE,2026-01-16 09:44:00+05:30,2026-01-16 10:02:00+05:30,1466.9,1467.1,-1,1,0.6661873494299152,1.6801174947661726,0.4011485052791129,0.6908256262643053,-1,0.7,2,1,1,-0.1999999999998181,-0.05130330300284824,3.400000000000091,0.0,0.8721561510492366,0.0,17,Session stopped (bad day)
